brand,name,price,rating,ingredients
La Roche-Posay,Lipikar Eczema Soothing Relief Cream,Online Only,4.7,"Active: Colloidal Oatmeal 1%. Inactive: Water, Shea Butter, Glycerin, Dimethicone, Mineral Oil, Niacinamide, Cetearyl Alcohol, Rapeseed Seed Oil, Ammonium Polyacryloyldimethyl Taurate, Peg-100 Stearate, Glyceryl Stearate, Tocopherol, Sodium Benzoate, Peg-20 Methyl Glucose Sesquistearate, Dimethiconol, Mannose, Xanthan Gum, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Capryloyl Glycine, Microcrystalline Wax, Sorbitan Tristearate, Paraffin, Disodium Edta, Vitreoscilla Ferment, Citric Acid."
Murad,Resurgence Age-Balancing Moisture Broad Spectrum SPF 30 / PA+++,"Price
$74.00",4.5,"Active Ingredients: Homosalate 4%, Octisalate 4%, Avobenzone 2%, Octocrylene 2%. Inactive Ingredients: Water (Aqua), C12-15 Alkyl Benzoate, Glycerin, Tapioca Starch Polymethylsilsesquioxane, Hydrogenated Vegetable Glycerides, Butyrospermum Parkii (Shea Butter), Caprylyl Methicone, Cetearyl Alcohol, Dicaprylyl Carbonate, Helianthus Annuus (Sunflower) Seed Oil, Diethylhexyl 2, 6-Naphthalate, Ethoxydiglycol, Phenyl Trimethicone, Sodium Polyacrylate, Butylene Glycol, Vitis Vinifera (Grape) Seed Oil, Jojoba Alcohol, Potassium Jojobate, Panthenol, Arginine, Allantoin, Bisabolol, Octadecyl Di-t-butyl-4 Hydroxyhydrocinnamate, Persea Gratissima (Avocado) Oil, Dioscorea Villosa (Wild Yam) Root Extract, Benzoic Acid, Dehydroacetic Acid, Disodium Adenosine Triphosphate, Dipotassium Glycyrrhizate, Retinyl Palmitate, Ascorbyl Palmitate, Phospholipids, Tocopheryl Acetate, Selaginella Lepidophylla Extract, Trifolium Pratense (Clover) Flower Extract, Propylene Glycol, Betaine, Inositol, Taurine, Trehalose, Urea, Yeast Amino Acid, Proline, Glycine, Sorbitol, Carica Papaya Fruit Extract, Algin, Sodium Hyaluronate, Hydrolyzed Soy Protein, Copper Tripeptide-1, Iris Florentina Root Extract, Phenoxyethanol, Fragrance (Parfum), Limonene, Linalool."
Kopari Beauty,Coconut Rich Face Cream,Online Only,4.8,"Water/Aqua/Eau, Cocos Nucifera (Coconut) Oil*, Helianthus Annuus(Sunflower) SeedOil*, Coco-Caprylate/Caprate, Glycerin, Propanediol, Cetearyl Alcohol, Polyglyceryl-6 Distearate, Jojoba Esters, Polyglyceryl-3 Beeswax, Behenyl Alcohol, Cetyl Alcohol, Sodium Carbomer, Tocopherol, Butyrospermum Parkii (Shea) Butter Extract, Phenoxyethanol, Caprylic/Capric Triglyceride, Aloe Barbadensis Leaf Juice, Hydrolyzed Soybean Fiber, Cocos Nucifera (Coconut) Extract, Chamomilla Recutita (Matricaria) Leaf Extract*, Camellia Sinensis Extract*, Argania Spinosa Kernel Extract*, Ethylhexylglycerin, Pyrus Malus (Apple) Fruit Extract, Coffea Arabica (Coffee) Leaf/Seed Extract, Butter Extract, Santalum Album (Sandalwood) Extract, Musa Sapientum (Banana) Fruit Extract, Vaccinium Macrocarpon (Cranberry) Fruit Extract, Cucumis Melo Cantalupensis (Melon) Fruit Extract, Vanilla Planifolia Fruit Extract, Prunus Armeniaca (Apricot) Fruit Extract, Cocos Nucifera (Coconut) Fruit Extract.

*Organic"
Clinique,Travel Size Moisture Surge 100 Hour Auto-Replenishing Hydrator,"Price
$14.00",4.6,"Water\Aqua\Eau, Dimethicone, Butylene Glycol, Glycerin, Trisiloxane, Trehalose, Sucrose, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Hydroxyethyl Urea, Camellia Sinensis (Green Tea) Leaf Extract, Silybum Marianum (Lady's Thistle) Extract, Betula Alba (Birch) Bark Extract, Saccharomyces Lysate Extract, Aloe Barbadensis Leaf Water, Aloe Barbadensis Leaf Extract, Thermus Thermophillus Ferment, Caffeine, Sorbitol, Palmitoyl Hexapeptide-12, Sodium Hyaluronate, Caprylyl Glycol, Oleth-10, Sodium Polyaspartate, Aloe Barbadensis Leaf Polysaccharides, Lactobacillus Ferment Lysate, Saccharide Isomerate, Hydrogenated Lecithin, Tocopheryl Acetate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Glyceryl Polymethacrylate, Tromethamine, Peg-8, Hexylene Glycol, Magnesium Ascorbyl Phosphate, Citric Acid, Bht, Disodium Edta, Sodium Citrate, Potassium Sorbate, Sodium Benzoate, Phenoxyethanol, Red 4 (CI 14700), Yellow 5 (CI 19140).

Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients."
Tarte,Baba Bomb Moisturizer,"Price
$39.00",4.2,"Water/Aqua/Eau, Cetyl Ethylhexanoate, Glycerin, Butylene Glycol, Hydrogenated Polydecene, Pentylene Glycol, Tribehenin PEG-20 Esters, Hydrogenated Polyisobutene, Olea Europaea (Olive) Fruit Oil, Glyceryl Stearate, Orbignya Oleifera Seed Oil, Palmitic Acid, Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Stearic Acid, Vinyl Dimethicone, Isohexadecane, Tromethamine, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Polysorbate 80, Persea Gratissima (Avocado) Oil, Sorbitan Oleate, Disodium EDTA, Myristic Acid, Camellia Sinensis Seed Oil, Camellia Sinensis Leaf Extract, 1,2-Hexanediol, Sodium Hyaluronate, Hydrolyzed Ginseng Saponins."
Too Faced,Hangover Good to Go Skin Protecting SPF 25 Moisturizer,"Price
$35.00",3.8,"Active: Avobenzone 3.0%, Homosalate 8.0%, Octisalate 5.0%, Octorylene 8.0%. Inactive: Water\Aqua\Eau, C12-15 Alkyl Benzoate, Glycerin, Octyldodecyl Neopentanoate, Butylene Glycol, Glyceryl Stearate, PEG-100 Stearate, Tocopheryl Acetate, Sodium Hyaluronate, Aloe Barbadensis Leaf Extract, Cinnamomum Zeylanicum Bark Extract, Simmondsia Chinensis (Jojoba) Seed Oil, Sodium Acetate, Beeswax\Cera Alba\Cire D'abeille, Ethylhexylglycerin, Inulin, Lactobacillus Ferment, Octyldodecanol, Sarcosine, Yogurt Powder, Cellulose, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Capryloyl Glycine, Steareth-20, Hydroxyethylcellulose, Hexylene Glycol, Citric Acid, Sodium Hydroxide, Fragrance (Parfum), Cocos Nucifera (Coconut) Water, Disodium EDTA, Tetrahexyldecyl Ascorbate, Phenoxyethanol, Potassium Sorbate, Sodium Benzoate."
Philosophy,Purity Made Simple Oil Free Mattifying Moisturizer,"Price
$28.00",4.4,"Aqua/Water/Eau, Butylene Glycol, Glycerin, Bis-Peg-18 Methyl Ether Dimethyl Silane, Aluminum Starch Octenylsuccinate, Sodium Polyacrylate, Bambusa Arundinacea Stem Extract, Polysorbate 80, Phenoxyethanol, Polymethylsilsesquioxane, Tocopheryl Acetate, Panthenol, Salvia Hispanica Seed Extract, Disodium Edta, Parfum/Fragrance, Linalool, Ascorbyl Glucoside, Peg-8, Lactobacillus Ferment, Tocopherol, Sodium Hyaluronate, Lecithin, Alcohol Denat., Geraniol, Pantolactone, Bht, Ascorbyl Palmitate, Citronellol, Camellia Sinensis Leaf Extract, Coffea Arabica (Coffee) Seed Extract, Pongamia Pinnata Seed Extract, Benzyl Benzoate, Limonene, Angelica Archangelica Root Extract, Citrus Aurantium Amara (Bitter Orange) Peel Extract, Maltodextrin, Citric Acid, Magnesium Aluminum Silicate, Xanthan Gum, Ascorbic Acid, Caprylyl Glycol, Sclerotium Gum, Sorbic Acid, Fd&Amp;C Yellow No. 5 (Ci 19140), Fd&Amp;C Yellow No. 6 (Ci 15985)."
Olay,Regenerist Mineral Sunscreen Hydrating Moisturizer SPF 30,Online Only,4.8,"Active: Zinc Oxide 17.5%. Inactive: Water, Caprylic/Capric Triglyceride, Isohexadecane, Glycerin, Steareth-21, Polyhydroxystearic Acid, Polyacrylamide, Stearyl Alcohol, Triethoxycaprylylsilane, C13-14 Isoparaffin, Behenyl Alcohol, Hydroxyacetophenone, Phenoxyethanol, Cetyl Alcohol, Steareth-2, Laureth-7, Disodium Edta, Niacinamide, Tocopheryl Acetate, Palmitoyl Pentapeptide-4."
Clinique,Clinique For Men Maximum Hydrator Activated Water-Gel Concentrate,"Price
$41.00",4.8,"Water\Aqua\Eau, Glycerin, Butylene Glycol, Phenyl Trimethicone, Propanediol, Sucrose, Hydroxyethyl Urea, Alteromonas Ferment Extract, Aloe Barbadensis Leaf Water, Algae Extract, Cholesterol, Hydrolyzed Rice Extract, Trehalose, Acetyl Glucosamine, Pentaerythrityl Tetraethylhexanoate, Sorbitol, Sodium Hyaluronate, Sodium Polyaspartate, Caffeine, Tocopheryl Acetate, Sodium Hydroxide, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Carbomer, Dextrin Palmitate, Dehydroxanthan Gum, Citric Acid, Benzophenone-4, Tetrahexyldecyl Ascorbate, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Sodium Citrate, Disodium EDTA, BHT, Chlorphenesin, Phenoxyethanol, Green 6 (CI 61565).

Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients."
Perricone MD,Vitamin C Ester Photo-Brightening Moisturizer Broad Spectrum SPF 30,"Price
$75.00",4.5,"Titanium Dioxide 4.2% Inactive Ingredients: Water/Aqua/Eau, Glycerin, Cyclopentasiloxane, Dimethicone, Pentylene Glycol, Ethylhexyl Methoxycrylene, Polyester-8, Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Benzyl Alcohol, Aluminum Hydroxide, Stearic Acid, Diethylhexyl Syringylidenemalonate, Hydrogenated Lecithin, Isohexadecane, Bisabolol, Tetrahexyldecyl Ascorbate, Phenoxyethanol, Polysilicone-11, Polysorbate 60, Caprylic/Capric Triglyceride, Sodium Benzoate. Potassium Sorbate, Xanthan Gum, Hydrogenated Phosphatidylcholine, Thioctic Acid, Astaxanthin"
Juice Beauty,SPF 30 Oil-Free Moisturizer,"Price
$32.00",3.3,"Active: Zinc Oxide 20%.
Inactive: Aloe Barbadensis (Organic Aloe Juice/Jus D'Aloès Bio)*, Caprylic/Capric Triglyceride+, Pyrus Malus (Organic Apple Juice/Jus De Pomme Bio)*, Vitis Vinifera (Organic White Grape Juice/Jus De Raisin Blanc Bio)*, Sorbitan Stearate, Polyglyceryl-10 Laurate, Magnesium Sulfate, Tocopherol (Vitamin E/Vitamine E), Magnesium Ascorbyl Phosphate (Vitamin C/Vitamine C), Sodium Hyaluronate+, Punica Granatum (Organic Pomegranate Juice Extract/Extrait De Jus De Grenade Bio)*, Algae Extract, Cucumis Sativus Extract (Cucumber Extract/Extrait De Concombre), Panthenol, Citrus Limonum Bark, Iron Oxides, Phenethyl Alcohol, Ethylhexylglycerin+, Citrus Reticulata (Mandarin Oil/Huile De Mandarine), Citrus Aurantium (Petitgrain Oil/Huile De Petit Grain).

*Certified Organic Ingredient / Ingrediént Certifié Bio
+ Plant Derived / Origine Végétale"
Origins,Plantscription SPF 25 Power Anti-Aging Cream,"Price
$64.00",4.3,"Active: Avobenzone 3.0%, Homosalate 5.0%, Octisalate 4.5%, Octocrylene 2.8%.
Inactive: Water\Aqua\Eau, Butyloctyl Salicylate, Nylon-12, Behenyl Alcohol, Octyldodecyl Neopentanoate, Myristyl Myristate, Dimethicone, Cetyl Esters, Polyethylene, Butylene Glycol, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Glycerin, Rosa Damascena Flower Oil*, Lavandula Angustifolia (Lavender) Oil*, Pelargonium Graveolens Flower Oil*, Illicium Verum (Anise) Fruit/Seed Oil*, Citrus Aurantium Bergamia (Bergamot) Fruit Oil*, Carthamus Tinctorius (Safflower) Seed Oil*, Myristica Fragrans (Nutmeg) Kernel Oil*, Citrus Aurantium Dulcis (Orange) Peel Oil*, Citrus Nobilis (Mandarin Orange) Peel Oil*, Citrus Limon (Lemon) Peel Oil*, Litsea Cubeba Fruit Oil*, Hibiscus Abelmoschus Extract, Geraniol, Linalool, Citronellol, Limonene, Citral, Peg-6, Peg-100 Stearate, Glyceryl Stearate, Caprylic/Capric Triglyceride, Hydrogenated Vegetable Oil, Steareth-21, Anogeissus Leiocarpus Bark Extract, Sigesbeckia Orientalis (St. Paul's Wort) Extract, Centaurium Erythraea (Centaury) Extract, Rubus Idaeus (Raspberry) Leaf Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Triticum Vulgare (Wheat) Germ Extract, Hordeum Vulgare (Barley) Extract\Extrait D'orge, Bambusa Vulgaris (Bamboo) Extract, Peucedanum Graveolens (Dill) Extract, Coffea Arabica (Coffee) Seed Extract, Laminaria Digitata Extract, Trehalose, Cassia Alata Leaf Extract, Tetrahexyldecyl Ascorbate, Sodium Hyaluronate, Caffeine, Acetyl Hexapeptide-8, Di-Ppg-2 Myreth-10 Adipate, Caprylyl Glycol, Micrococcus Lysate, Cholesterol, Lecithin, Trisiloxane, Linoleic Acid, Phytosphingosine, Ethylhexylglycerin, Sodium Pca, Squalane, Glucosamine Hcl, Pisum Sativum (Pea) Extract, Tocopheryl Acetate, Crithmum Maritimum Extract, Hydrolyzed Algin, Sodium Dehydroacetate, Maltodextrin, Hexylene Glycol, Citric Acid, Potassium Sorbate, Disodium Edta, Phenoxyethanol, Mica.

*Essential oil.

Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients."
UpCircle,Face Moisturiser With Argan Powder,"Sale Price
$16.80
Original Price
$24.00",4.8,"Aqua, Helianthus Annuus Seed Oil*, Butyrospermum Parkii (Shea) Butter*, Theobroma Cacao (Cocoa) Butter*, Glyceryl Stearate, Cetearyl Alcohol, Glycerin, Benzyl Alcohol, Argania Spinosa (Argan) Kernel Powder, Citrus Aurantium Dulcis (Orange) Peel Oil, Linum Usitatissimum (Linseed) Oil*, Olea Europaea (Olive) Fruit Oil*, Sodium Stearoyl Glutamate, Sucrose Stearate, Coco Glucoside, Xanthan Gum, Aloe Barbadensis Leaf Extract*, Coconut Alcohol, Citrus Limonum Peel Oil, Tocopherol, Salicylic Acid, Sorbic Acid, Boswellia Carterii Oil, Salvia Sclarea Oil, Lactic Acid, Dehydroacetic Acid, Citrus Aurantium Amara Leaf Oil, ^Limonene, ^Linalool, ^Citral. ^Natural constituent of essential oils listed."
TONYMOLY,The Chok Chok Green Tea Watery Cream,Online Only,4.6,"Camellia Sinensis Leaf Extract(63%), Cyclomethicone, Propanediol, Glycerin, Glycereth-26, Pentaerythrityl Tetraethylhexanoate, Butylene Glycol Dicaprylate/Dicaprate, Sorbitan Olivate, Cetearyl Olivate, 1,2-Hexanediol, Polyacrylate Crosspolymer-6, Polysilicone-11, Phytosteryl/Octyldodecyl Lauroyl Glutamate, Ammonium Acryloyldimethyltaurate/VP Copolymer, Aniba Rosaeodora (Rosewood) Wood Oil, Citrus Limon (Lemon) Seed Oil, Disodium EDTA, 3-O-Ethyl Ascorbic Acid."
Kate Somerville,DeliKate Recovery Cream,Online Only,4.9,"Aqua/Water/ Eau, Glycerin, Trimethylolpropane Tricaprylate/Tricaprate, Pentaerythrityl Tetraisostearate, Coco-Caprylate/Caprate, Pentaerythrityl Distearate, Cetearyl Alcohol, Caprylic/Capric Triglyceride, Bis-Stearyl Dimethicone, Propanediol, Butyrospermum Parkii (Shea) Butter, Pentylene Glycol, Hexyldecanol, Glyceryl Stearate, Dimethicone, Ceramide NP, Mel (Honey Extract, Extrait de Miel), Tetrapeptide-14, Ceramide EOP, Boswellia Serrata Extract, Phtosphingosine, Ceramide AP, Cholesterol, Camellia Sinensis Leaf Extract, Glycine Soja (Soybean) Seed Extract, Oryza Sativa (Rice) Bran Extract, Ectoin, Cetylhydroxyproline Palmitamide, Bisabolol, Cucumis Sativus (Cucumber) Seed Oil, Hydroxyectoin, Helianthus Annuus (Sunflower) Seed Oil, Adenosine, Tasmannia Lanceolata Fruit/Leaf Extract, Sorbitan Isostearate, Stearic Acid, Brassica Campestris (Rapeseed) Sterols, Tocopherol, Rosmarinus Officinalis (Rosemary) Leaf Extract, Zingiber Officinale (Ginger) Root Extract, Aspalathus Linearis Extract, Aminomethyl Propanol, Hydroxyphenyl Propamidobenzoic Acid, 1,2-Hexanediol, PEG-40 Stearate, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Butylene Glycol, 4-t-Butylcyclohexanol, Isohexadecane, Polysilicone-11, Ceteareth-20, Sodium Lauroyl Lactylate, Caprylhydroxamic Acid, Xanthan Gum, Polysorbate 60, Trisodium Ethylenediamine Disuccinate, Carbomer, Citric Acid, Phenoxyethanol, Sodium Benzoate, Potassium Sorbate."
Clarins,Super Restorative Day Cream SPF 20,"Price
$129.00",4.7,"Aqua/Water/Eau, Homosalate, C12-15 Alkyl Benzoate, Butyloctyl Salicylate, Butylene Glycol, Alcohol, Butyl Methoxydibenzoylmethane, Cetearyl Alcohol, Octocrylene, Pentylene Glycol, Tapioca Starch, Cetearyl Glucoside, Parfum/Fragrance, Potassium Cetyl Phosphate, Sodium Polyacrylate, Ethylhexylglycerin, Glycerin, Tocophery Acetate, Xanthan Gum, Disodium EDTA , Pueraria Lobata Root Extract , Hexyl Cinnamal , Tocopherol , Mica , CI 77120/Barium Sulfate , Butylphenyl Methylpropional , CI 77891/Titanium Dioxide, Linalool, Citronellol, Acacia Senegal Gum, Phenoxyethanol, Helianthus Annuus (Sunflower) Seed Oil, Alpha-Isomethyl Ionone, Diospyros Kaki Fruit Extract, Sodium Citrate, Potassium Sorbate, Citric Acid."
Clinique,Smart Broad Spectrum SPF 15 Custom-Repair Moisturizer - Very Dry,"Price
$56.00",4.3,"Active: Avobenzone 3.0%, Octisalate 5.0%.

Inactive: Water / Aqua / Eau, Glycerin, Butyloctyl Salicylate, Butyrospermum Parkii (Shea Butter), Polyester-8, Cetearyl Alcohol, Butylene Glycol, Glyceryl Stearate, PEG-100 Stearate, Sucrose Polystearate, Cetyl Alcohol, Dimethicone, Theobroma Grandiflorum Seed Butter, Polyethylene, Nylon-12, Astrocaryum Murumuru Seed Butter, Camellia Sinensis Leaf Extract, Biotin, Sigesbeckia Orientalis (St. Paul'S Wort) Extract, Centaurium Erythraea (Centaury) Extract, Algae Extract, Tamarindus Indica Seed Extract, Whey Protein / Lactis Protein / Protéine Du Petit-Lait, Glycine Soja (Soybean) Protein, Ergothioneine, Acetyl Hexapeptide-8, Saccharomyces Ferment Filtrate, Plankton Extract, Hydrogenated Polyisobutene, Acetyl Glucosamine, Caffeine, Aminopropyl Ascorbyl Phosphate, Caprylyl Glycol, Tocopheryl Acetate, Lecithin, Sodium Hyaluronate, Ammonium Acryloyldimethyltaurate / VP Copolymer, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Polysilicone-11, Potassium Sorbate, Sodium Benzoate, Hydroxyethylcellulose, Citric Acid, Xanthan Gum, Sodium Citrate, Phenoxyethanol, Yellow 5 (CI 19140), Red 4 (CI 14700).

Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients."
StriVectin,Multi-Action Restorative Cream,"Price
$69.00",4.7,"Aqua (Water, Eau), Glyceryl Stearate, Propanediol, C12-15 Alkyl Benzoate, Isopropyl Palmitate, Glycerin, Undecane, Butyrospermum Parkii (Shea) Butter, Tridecane, Caprylic/Capryl Triglyceride, Cetyl Alcohol, PEG-100 Stearate, Dimethicone, Glycol Distearate, Myristyl Nicotinate, Tocopherol, Allantoin, Panthenol, Pentylene Glycol, Ethylhexylglycerin, Secale Cereale (Rye) Seed Extract, Tetradecyl Aminobutyroylvalylaminobutyric Urea Trifiuoroacetate, Palmitoyl Tripeptide-5, Caprylyl Glycol, Acetyl Tetrapeptide-2, Magnesium Chloride, Disodium EDTA, Potassium Cetyl Phosphate, Carbomer, Sodium Hydroxide, Phenoxyethanol."
ACURE,Brightening Day Cream,"Sale Price
$11.89
Original Price
$16.99",4.3,"Water (Aqua), Carthamus Tinctorius (Safflower) Oil, Cocos Nucifera Oil, Theobroma Cacao (Cocoa) Butter, Cetyl-Stearyl Acohol, Glyceryl Stearate Citrate, Cetearyl Alcohol, Glyceryl Caprylate, Glycerin, Helianthus Annuus (Sunflower) Oil, Citrus Aurantium Dulcis (Orange) Peel Oil, Glyceryl Laurate, Olea Europaea (Olive) Fruit Oil, Citrus Nobilis (Mandarin Orange) Peel Oil, Sodium Levulinate, D-Alpha-Tocopheryl Acetate, Evening Primrose Oil, Calendula Officinalis Flower Extract*, Tocopherol, Potassium Sorbate, Aloe Barbadensis Leaf Juice*, Eugenia Caryophyllus (Clove) Bud Oil, Euterpe Oleracea (Acai) Fruit Extract*, Rubus Fruticosus (Blackberry) Fruit Extract*, Punica Granatum (Pomegranate) Extract*, Rosa Canina (Rosehip) Fruit Extract*, Calendula Officinalis Flower Extract*, Chamomilla Recutita (Matricaria) Flower Extract*, Aspalathus Linearis (Rooibos) Leaf Extract*, Centella Asiatica Meristem (Cica) Culture, Echinacea Angustifolia Meristem (Echinacea) Cell Culture, Marrubium Vulgare Meristem Cell Culture, Chlorella Pyrenoidosa Extract, Argania Spinsosa (Argan) Oil*, Xanthan Gum.

*Certified Organic Ingredient"
Vichy,Aqualia Thermal Rich Cream,Online Only,4.4,"Aqua / Water/ Eau, Glycerin, Isocetyl Stearate, Propanediol, Cetearyl Alcohol, Alcohol Denat., Cetyl Esters, Butyrospermum Parkii Butter / Shea Butter, Pentylene Glycol, Polyglyceryl-3 Methylglucose Distearate, Mannose, Sodium Polyacrylate, Sodium Pca, Salicylic Acid, Sodium Hyaluronate, Caprylyl Glycol, Citric Acid, Parfum / Fragrance."
MAC,Mini MAC Strobe Cream,"Price
$16.00",4.5,"This item is not eligible for coupon discounts. See
Opens in a new window
ulta.com/coupons for details."
Clinique,Travel Size Dramatically Different Moisturizing Lotion+,"Price
$5.50",4.5,"Water / Aqua / Eau, Mineral Oil / Paraffinum Liquidum / Huile Minérale, Glycerin, Petrolatum, Stearic Acid, Glyceryl Stearate, Sesamum Indicum (Sesame) Oil, Urea, Lanolin Alcohol, Triethanolamine, Hordeum Vulgare (Barley) Extract / Extrait D'Orge, Cucumis Sativus (Cucumber) Fruit Extract, Helianthus Annuus (Sunflower) Seedcake, Propylene Glycol Dicaprate, Sodium Hyaluronate, Butylene Glycol, Pentylene Glycol, Trisodium EDTA, Phenoxyethanol, Yellow 6 (CI 15985), Yellow 5 (CI 19140), Red 33 (CI 17200).

Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients."
Exuviance,Age Reverse Hydrafirm Hyaluronic Acid Antiaging Moisturizer,"Price
$79.00",NA,"Aqua/water/eau, Glycerin, Acetyl Glucosamine, Maltobionic Acid, Octyldodecyl Neopentanoate, Steareth-2, C12-15 Alkyl Benzoate, Octyldodecanol, Butyrospermum Parkii (shea) Butter, Silica, Isostearic Acid, Ammonium Acryloyldimethyl Taurate/vp Copolymer, Cyclopentasiloxane, Palmitoyl Tripeptide-1,palmitoyl Tetrapeptide-7, Tocopheryl Acetate, Vitis Vinifera (grape) Seed Extract, Serine, Glycine, Glutamic Acid, Alanine, Lysine, Arginine, Threonine, Proline, Saccharide Isomerate, Sodium Pca, Sodium Hyaluronate, Sorbitol, Cyclohexasiloxane, Propylene Glycol, Betaine, Cetyl Alcohol, Steareth-20, Xanthan Gum, Carbomer, Caprylyl Glycol, Polysorbate 20, Ammonium Hydroxide, Butylene Glycol, Disodium EDTA, Phenoxyethanol, Chlorphenesin, Sodium Bisulfite, Parfum (fragrance), Blue 1 (CI 42090), Yellow 5 (CI 19140)."
